,cik_str,ticker,title,SIC
2076,913760,SNEX,StoneX Group Inc.,6200
2077,1563190,COMP,"Compass, Inc.",7371
2078,1836057,BIGZ,BlackRock Innovation & Growth Term Trust,
2079,814083,CLM,CORNERSTONE STRATEGIC VALUE FUND INC,
2080,18926,LUMN,"Lumen Technologies, Inc.",4813
2081,1549346,SSTK,"Shutterstock, Inc.",7374
2082,1380936,GOF,GUGGENHEIM STRATEGIC OPPORTUNITIES FUND,
2083,1962918,SLRN,"ACELYRIN, Inc.",2834
2084,1350653,ATEC,"Alphatec Holdings, Inc.",3841
2085,861459,GVA,GRANITE CONSTRUCTION INC,1600
2086,1446847,IRWD,IRONWOOD PHARMACEUTICALS INC,2834
2087,912562,ROCK,"GIBRALTAR INDUSTRIES, INC.",3310
2088,73756,OII,OCEANEERING INTERNATIONAL INC,1389
2089,1785971,BMEZ,BlackRock Health Sciences Term Trust,
2090,1157408,LRN,"Stride, Inc.",8200
2091,105418,WMK,WEIS MARKETS INC,5411
2092,799167,MRTN,MARTEN TRANSPORT LTD,4213
2093,1545057,PTXKY,PT XL Axiata Tbk/ADR,8880
2094,1412408,PHR,"Phreesia, Inc.",7389
2095,1828248,CVII,Churchill Capital Corp VII,6770
2096,805676,PRK,PARK NATIONAL CORP /OH/,6021
2097,1724965,TALO,TALOS ENERGY INC.,1311
2098,1474098,PEB,Pebblebrook Hotel Trust,6798
2099,1717393,CAAP,CORPORACION AMERICA AIRPORTS S.A.,4581
2100,1601830,RXRX,"RECURSION PHARMACEUTICALS, INC.",2836
2101,1773427,SWTX,"SpringWorks Therapeutics, Inc.",2836
2102,1298946,DRH,DiamondRock Hospitality Co,6798
2103,1795139,GTBIF,Green Thumb Industries Inc.,0100
2104,1688757,ESTA,ESTABLISHMENT LABS HOLDINGS INC.,3842
2105,1611547,UE,Urban Edge Properties,6500
2106,1173420,NG,NOVAGOLD RESOURCES INC,1040
2107,1910950,AESI,Atlas Energy Solutions Inc.,1400
2108,1610601,MOMO,Hello Group Inc.,7372
2109,1690511,GOOS,Canada Goose Holdings Inc.,2300
2110,1715497,BORR,Borr Drilling Ltd,1381
2111,1511337,RLJ,RLJ Lodging Trust,6798
2112,1396814,PCRX,"Pacira BioSciences, Inc.",2834
2113,76605,PATK,PATRICK INDUSTRIES INC,3714
2114,712534,FRME,FIRST MERCHANTS CORP,6021
2115,1040971,SLG,SL GREEN REALTY CORP,6798
2116,1021561,NUS,"NU SKIN ENTERPRISES, INC.",5122
2117,1052752,GTY,GETTY REALTY CORP /MD/,6500
2118,1681769,CCYC,Clancy Corp,2840
2119,1692787,KNTK,Kinetik Holdings Inc.,4922
2120,924901,VRE,"Veris Residential, Inc.",6798
2121,1018840,ANF,ABERCROMBIE & FITCH CO /DE/,5651
2122,1709682,CTOS,"Custom Truck One Source, Inc.",7359
2123,1190935,PTY,PIMCO CORPORATE & INCOME OPPORTUNITY FUND,
2124,1689796,JBGS,JBG SMITH Properties,6798
2125,885245,BKE,BUCKLE INC,5651
2126,1921963,ATMU,Atmus Filtration Technologies Inc.,3714
2127,1822492,HLMN,Hillman Solutions Corp.,3420
2128,1407623,ROIC,RETAIL OPPORTUNITY INVESTMENTS CORP,6798
2129,1543916,FORG,"ForgeRock, Inc.",7372
2130,887359,VCEL,Vericel Corp,2836
2131,1498710,SAVE,"Spirit Airlines, Inc.",4512
2132,887596,CAKE,CHEESECAKE FACTORY INC,5812
2133,794685,GAB,GABELLI EQUITY TRUST INC,
2134,1520504,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",4512
2135,1013880,TTEC,"TTEC Holdings, Inc.",7363
2136,1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2834
2137,800240,ODP,ODP Corp,5940
2138,67347,MOD,MODINE MANUFACTURING CO,3714
2139,310354,SXI,STANDEX INTERNATIONAL CORP/DE/,3580
2140,1737450,OPRA,Opera Ltd,7372
2141,1657312,VRNA,Verona Pharma plc,2834
2142,1866581,BROS,Dutch Bros Inc.,5810
2143,1377121,PTGX,"Protagonist Therapeutics, Inc",2834
2144,1504008,BKU,"BankUnited, Inc.",6035
2145,1878057,SGHC,Super Group (SGHC) Ltd,7990
2146,1853860,ERO,Ero Copper Corp.,1000
2147,1712189,TH,Target Hospitality Corp.,7000
2148,1607939,UDMY,"Udemy, Inc.",8200
2149,1845815,PAYO,Payoneer Global Inc.,7389
2150,1120914,PDFS,PDF SOLUTIONS INC,7372
2151,1553079,ESBA,"Empire State Realty OP, L.P.",6798
2152,1712184,LILA,Liberty Latin America Ltd.,4841
2153,1792849,HPK,"HighPeak Energy, Inc.",1381
2154,1410384,QTWO,"Q2 Holdings, Inc.",7372
2155,715072,RNST,RENASANT CORP,6022
2156,874238,STRL,"STERLING INFRASTRUCTURE, INC.",1600
2157,1413159,TGH,TEXTAINER GROUP HOLDINGS LTD,7359
2158,1802450,LIFW,"MSP Recovery, Inc.",7374
2159,1395942,KAR,"OPENLANE, Inc.",5500
2160,1253327,EVT,EATON VANCE TAX ADVANTAGED DIVIDEND INCOME FUND,
2161,64996,MCY,MERCURY GENERAL CORP,6331
2162,1809541,BCAT,BlackRock Capital Allocation Term Trust,
2163,1834494,MLNK,"MeridianLink, Inc.",7372
2164,744218,CLDX,"Celldex Therapeutics, Inc.",2835
2165,1915760,HMNTY,Hemnet Group AB/ADR,
2166,742278,RES,RPC INC,1389
2167,1935979,BHVN,Biohaven Ltd.,2834
2168,1507605,MARA,"MARATHON DIGITAL HOLDINGS, INC.",7374
2169,733269,RAMP,"LiveRamp Holdings, Inc.",7374
2170,1354327,PGTI,"PGT Innovations, Inc.",3442
2171,203596,WSBC,WESBANCO INC,6021
2172,1617553,ZIP,"ZIPRECRUITER, INC.",7370
2173,1508655,TSLX,"Sixth Street Specialty Lending, Inc.",
2174,885978,USPH,U S PHYSICAL THERAPY INC /NV,8000
2175,1718227,ROAD,"Construction Partners, Inc.",1600
2176,799195,USA,LIBERTY ALL STAR EQUITY FUND,
2177,1772253,FLNG,Flex LNG Ltd.,4400
2178,1275014,UCTT,"Ultra Clean Holdings, Inc.",3674
2179,1837429,BNRE,Brookfield Reinsurance Ltd.,6399
2180,882796,BCRX,BIOCRYST PHARMACEUTICALS INC,2836
2181,1326732,XNCR,Xencor Inc,2834
2182,1854401,BRDG,Bridge Investment Group Holdings Inc.,6282
2183,1525769,PLAY,"Dave & Buster's Entertainment, Inc.",5812
2184,1095651,SAFE,Safehold Inc.,6798
2185,65270,MEI,METHODE ELECTRONICS INC,3678
2186,1423774,ZUO,ZUORA INC,7372
2187,1043509,SAH,SONIC AUTOMOTIVE INC,5500
2188,50493,IMKTA,INGLES MARKETS INC,5411
2189,1289848,HURN,Huron Consulting Group Inc.,8742
2190,1864843,ECAT,BlackRock ESG Capital Allocation Term Trust,
2191,1529864,ENVA,"Enova International, Inc.",6141
2192,1800347,ETWO,"E2open Parent Holdings, Inc.",7374
2193,1435049,KDNY,"CHINOOK THERAPEUTICS, INC.",2834
2194,1308648,AG,FIRST MAJESTIC SILVER CORP,1040
2195,1359841,HBI,Hanesbrands Inc.,5600
2196,921299,FGEN,FIBROGEN INC,2834
2197,703351,EAT,"BRINKER INTERNATIONAL, INC",5812
2198,1821769,NVTS,Navitas Semiconductor Corp,3674
2199,745543,PBAJ,"PETRO USA, INC.",2834
2200,1361538,PRIM,Primoris Services Corp,1623
2201,1739942,SWI,SolarWinds Corp,7372
2202,1808834,PRG,"PROG Holdings, Inc.",7359
2203,1705110,ANGI,Angi Inc.,7310
2204,1599489,VRTV,Veritiv Corp,5110
2205,1866175,CRGY,Crescent Energy Co,1311
2206,1564618,IBTX,"Independent Bank Group, Inc.",6022
2207,1025835,EFSC,ENTERPRISE FINANCIAL SERVICES CORP,6022
2208,946673,BANR,BANNER CORP,6022
2209,1614178,YEXT,"Yext, Inc.",7374
2210,1835256,NAPA,"Duckhorn Portfolio, Inc.",2080
2211,1630627,TMCI,"TREACE MEDICAL CONCEPTS, INC.",3841
2212,1482981,COCO,"Vita Coco Company, Inc.",2080
2213,1005757,CSGS,CSG SYSTEMS INTERNATIONAL INC,7374
2214,1338940,PERI,Perion Network Ltd.,7371
2215,1438133,TNDM,TANDEM DIABETES CARE INC,3841
2216,75252,OMI,OWENS & MINOR INC/VA/,5047
2217,1307748,IVT,InvenTrust Properties Corp.,6798
2218,1434614,SAND,SANDSTORM GOLD LTD,1040
2219,1587523,KN,Knowles Corp,3651
2220,845877,AGM,FEDERAL AGRICULTURAL MORTGAGE CORP,6111
2221,1389050,AROC,"Archrock, Inc.",4922
2222,6955,EPAC,ENERPAC TOOL GROUP CORP,3590
2223,1083446,AMEH,"Apollo Medical Holdings, Inc.",8742
2224,1616318,VSTO,Vista Outdoor Inc.,3480
2225,1801169,OPEN,Opendoor Technologies Inc.,6531
2226,1694426,DK,"Delek US Holdings, Inc.",2911
2227,75288,OXM,OXFORD INDUSTRIES INC,2320
2228,1711375,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,3241
2229,1074952,NAC,Nuveen California Quality Municipal Income Fund,
2230,1645569,DICE,"DICE Therapeutics, Inc.",2834
2231,1654126,ZIM,ZIM Integrated Shipping Services Ltd.,4412
2232,1733998,NWN,Northwest Natural Holding Co,4924
2233,1029145,GOGL,Golden Ocean Group Ltd,4400
2234,1532961,NVEE,"NV5 Global, Inc.",7380
2235,1724521,RCUS,"Arcus Biosciences, Inc.",2834
2236,906338,TARO,TARO PHARMACEUTICAL INDUSTRIES LTD,2834
2237,1531978,FNA,"Paragon 28, Inc.",3841
2238,1339605,HEES,"H&E Equipment Services, Inc.",7350
2239,1332283,BDJ,BlackRock Enhanced Equity Dividend Trust,
2240,1856031,SEAT,Vivid Seats Inc.,7990
2241,790359,NBTB,NBT BANCORP INC,6021
2242,1704720,CNNE,"Cannae Holdings, Inc.",5810
2243,1030894,CLS,CELESTICA INC,3672
2244,789460,INT,WORLD FUEL SERVICES CORP,5172
2245,1101215,BFH,"BREAD FINANCIAL HOLDINGS, INC.",7389
2246,1588978,PRCT,PROCEPT BioRobotics Corp,3841
2247,1157842,RQI,COHEN & STEERS QUALITY INCOME REALTY FUND INC,
2248,1467760,ARI,"Apollo Commercial Real Estate Finance, Inc.",6798
2249,883237,VRTS,"VIRTUS INVESTMENT PARTNERS, INC.",6282
2250,1666291,CMTG,"Claros Mortgage Trust, Inc.",6500
2251,1421517,ERII,"Energy Recovery, Inc.",3559
2252,1414932,OCSL,Oaktree Specialty Lending Corp,
2253,1572694,GSBD,"Goldman Sachs BDC, Inc.",
2254,1871130,BBUC,Brookfield Business Corp,1700
2255,899629,AKR,ACADIA REALTY TRUST,6798
2256,1345126,CODI,Compass Diversified Holdings,2510
2257,793733,SKYW,SKYWEST INC,4512
2258,1756607,EQX,Equinox Gold Corp.,1040
2259,1468328,ADUS,Addus HomeCare Corp,8082
2260,1785173,ETNB,"89bio, Inc.",2834
2261,1576018,SPNT,SiriusPoint Ltd,6331
2262,1267395,AHL-PC,ASPEN INSURANCE HOLDINGS LTD,6331
2263,1690680,NMRK,"NEWMARK GROUP, INC.",6531
2264,1840439,BMEA,"Biomea Fusion, Inc.",2834
2265,1022408,PLUS,EPLUS INC,5045
2266,945394,SVC,Service Properties Trust,6798
2267,1712178,NAAS,NaaS Technology Inc.,5990
2268,821026,ANDE,"Andersons, Inc.",5150
2269,1609804,OEC,Orion S.A.,2890
2270,1569963,LTGHY,Life Healthcare Group Holdings Limited/ADR,
2271,66004,MSEX,MIDDLESEX WATER CO,4941
2272,804116,RVT,"ROYCE VALUE TRUST, INC.",
2273,1810739,RADI,"Radius Global Infrastructure, Inc.",6519
2274,1395937,SNDX,Syndax Pharmaceuticals Inc,2834
2275,1872789,EMBC,Embecta Corp.,3841
2276,26058,CTS,CTS CORP,3672
2277,1500217,AAT,"American Assets Trust, Inc.",6798
2278,97134,TNC,TENNANT CO,3580
2279,1528437,BTT,BlackRock Municipal 2030 Target Term Trust,
2280,1781755,BRP,"BRP Group, Inc.",6411
2281,1439222,AGIO,"AGIOS PHARMACEUTICALS, INC.",2834
2282,1227654,CMP,COMPASS MINERALS INTERNATIONAL INC,1400
2283,712537,FCF,FIRST COMMONWEALTH FINANCIAL CORP /PA/,6021
2284,1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",7372
2285,885740,SPNS,SAPIENS INTERNATIONAL CORP N V,7372
2286,821483,PARR,"PAR PACIFIC HOLDINGS, INC.",1311
2287,1676725,IDYA,"IDEAYA Biosciences, Inc.",2834
2288,726854,CHCO,CITY HOLDING CO,6021
2289,1600620,AUPH,Aurinia Pharmaceuticals Inc.,2834
2290,1029142,DVAX,DYNAVAX TECHNOLOGIES CORP,2834
2291,1784970,WETG,WeTrade Group Inc.,7374
2292,1471265,NWBI,"Northwest Bancshares, Inc.",6021
2293,1654795,BBU,Brookfield Business Partners L.P.,1700
2294,1158895,LMAT,LEMAITRE VASCULAR INC,3841
2295,1482512,HPP,"Hudson Pacific Properties, Inc.",6500
2296,1432364,AZUL,AZUL SA,4512
2297,1894562,PRME,"Prime Medicine, Inc.",2836
2298,1761312,PLMR,"Palomar Holdings, Inc.",6331
2299,104894,ELME,Elme Communities,6798
2300,1392972,PRO,"PROS Holdings, Inc.",7371
2301,1647822,SVMB,SavMobi Technology Inc.,7372
2302,810136,PLAB,PHOTRONICS INC,3674
2303,1692412,PLYA,Playa Hotels & Resorts N.V.,7011
2304,1796898,MAXN,"Maxeon Solar Technologies, Ltd.",3674
2305,1601548,VVX,"V2X, Inc.",8744
2306,1841925,INDI,"indie Semiconductor, Inc.",3674
2307,1616000,XHR,"Xenia Hotels & Resorts, Inc.",7011
2308,99614,TY,TRI-CONTINENTAL CORP,
2309,1798618,PDO,PIMCO Dynamic Income Opportunities Fund,
2310,1116942,TTMI,TTM TECHNOLOGIES INC,3672
2311,1725160,ZNTL,"Zentalis Pharmaceuticals, Inc.",2834
2312,1864163,INTR,"Inter & Co, Inc.",6029
2313,1848739,GDEV,Nexters Inc.,7371
2314,1203464,IAG,IAMGOLD CORP,1040
2315,880117,JBSS,SANFILIPPO JOHN B & SON INC,2060
2316,36146,TRMK,TRUSTMARK CORP,6021
2317,1754323,PBTS,"Powerbridge Technologies Co., Ltd.",7371
2318,1481582,RYI,Ryerson Holding Corp,5051
2319,1326110,IBRX,"ImmunityBio, Inc.",2836
2320,1298699,BXMX,Nuveen S&P 500 BuyWrite Income Fund,
2321,1768666,BSTZ,BlackRock Science & Technology Term Trust,
2322,1839839,JBI,"Janus International Group, Inc.",3442
2323,1635984,NWLI,"National Western Life Group, Inc.",6311
2324,1680056,ORLA,Orla Mining Ltd.,1040
2325,1649749,FBK,FB Financial Corp,6022
2326,88941,SMTC,SEMTECH CORP,3674
2327,1109138,CAMT,CAMTEK LTD,3827
2328,69633,NSSC,"NAPCO SECURITY TECHNOLOGIES, INC",3669
2329,1262976,CMPR,CIMPRESS plc,2750
2330,1318568,EVRI,Everi Holdings Inc.,7990
2331,1415404,SATS,EchoStar CORP,4899
2332,866729,SCHL,SCHOLASTIC CORP,2731
2333,1725255,AHCO,AdaptHealth Corp.,8082
2334,1527508,PTVE,Pactiv Evergreen Inc.,2673
2335,1815442,KYMR,"Kymera Therapeutics, Inc.",2836
2336,721994,LKFN,LAKELAND FINANCIAL CORP,6022
2337,1856437,VSCO,Victoria's Secret & Co.,5621
2338,1657788,KRP,"Kimbell Royalty Partners, LP",1311
2339,1625791,KRNT,Kornit Digital Ltd.,3555
2340,1468091,VEON,VEON Ltd.,4812
2341,887905,LTC,LTC PROPERTIES INC,6798
2342,836157,LNN,LINDSAY CORP,3523
2343,1322436,ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,
2344,1746473,PLRX,"PLIANT THERAPEUTICS, INC.",2834
2345,1653242,NTB,Bank of N.T. Butterfield & Son Ltd,6029
2346,1611005,KEN,Kenon Holdings Ltd.,4911
2347,1941365,MBC,"MasterBrand, Inc.",2511
2348,1793862,DADA,Dada Nexus Ltd,7370
2349,1178970,PFS,PROVIDENT FINANCIAL SERVICES INC,6035
2350,1691421,LMND,"Lemonade, Inc.",6331
2351,1669811,DFIN,"Donnelley Financial Solutions, Inc.",7380
2352,1545654,ALEX,"Alexander & Baldwin, Inc.",6798
2353,835324,SYBT,"Stock Yards Bancorp, Inc.",6022
2354,1473844,STEL,"Stellar Bancorp, Inc.",6021
2355,1846576,FIGS,"FIGS, Inc.",2300
2356,1832466,ALHC,"Alignment Healthcare, Inc.",6324
2357,1176433,JPS,Nuveen Preferred & Income Securities Fund,
2358,1854640,CGAU,Centerra Gold Inc.,1040
2359,907471,CASH,"PATHWARD FINANCIAL, INC.",6021
2360,811589,FBNC,FIRST BANCORP /NC/,6022
2361,821130,USM,UNITED STATES CELLULAR CORP,4812
2362,1713334,MSC,STUDIO CITY INTERNATIONAL HOLDINGS Ltd,7011
2363,920112,HTLF,HEARTLAND FINANCIAL USA INC,6022
2364,854775,DGII,DIGI INTERNATIONAL INC,3576
2365,1802156,XPOF,"Xponential Fitness, Inc.",7990
2366,1539638,TFIN,"Triumph Financial, Inc.",6022
2367,1504776,WRBY,Warby Parker Inc.,3851
2368,1331284,DHT,"DHT Holdings, Inc.",4412
2369,1369241,DAC,Danaos Corp,4412
2370,110095,NISUY,NIPPON SUISAN KAISHA LTD /ADR/,8880
2371,1577670,LADR,Ladder Capital Corp,6798
2372,1857475,DOLE,Dole plc,0100
2373,1664710,KROS,"Keros Therapeutics, Inc.",2834
2374,907242,MCRI,MONARCH CASINO & RESORT INC,7011
2375,1803112,TDCX,TDCX Inc.,7373
2376,894081,ATSG,"Air Transport Services Group, Inc.",4513
2377,1465740,TWO,TWO HARBORS INVESTMENT CORP.,6798
2378,1499543,NOAH,Noah Holdings Ltd,6282
2379,1812364,RLAY,"Relay Therapeutics, Inc.",2836
2380,1038133,HSKA,HESKA CORP,2835
2381,1888886,GPCR,Structure Therapeutics Inc.,2834
2382,1819796,GCMG,GCM Grosvenor Inc.,6282
2383,103145,VECO,VEECO INSTRUMENTS INC,3559
2384,1841968,PX,"P10, Inc.",6282
2385,876427,MNRO,"MONRO, INC.",7500
2386,1739566,UTZ,"Utz Brands, Inc.",2090
2387,1230992,MAG,MAG SILVER CORP,1040
2388,1737953,REPL,"Replimune Group, Inc.",2836
2389,1047340,FDP,FRESH DEL MONTE PRODUCE INC,0100
2390,1669779,CWH,"Camping World Holdings, Inc.",5500
2391,1030469,OFG,OFG BANCORP,6022
2392,1453015,BLDP,Ballard Power Systems Inc.,3620
2393,1071255,GDEN,"GOLDEN ENTERTAINMENT, INC.",7990
2394,1368458,SBH,"Sally Beauty Holdings, Inc.",5990
2395,1655759,ARVN,"ARVINAS, INC.",2834
2396,850141,HMN,HORACE MANN EDUCATORS CORP /DE/,6331
2397,1340122,CLMT,"Calumet Specialty Products Partners, L.P.",2911
2398,1342338,HIMX,"Himax Technologies, Inc.",3674
2399,1830033,PCT,"PureCycle Technologies, Inc.",2821
2400,1124804,MDRX,Veradigm Inc.,7373
2401,1643615,MEG,"Montrose Environmental Group, Inc.",8742
2402,1821586,MLTX,MoonLake Immunotherapeutics,2834
2403,910638,DDD,3D SYSTEMS CORP,7372
2404,1777921,AVPT,"AvePoint, Inc.",7372
2405,914156,UFPT,UFP TECHNOLOGIES INC,3841
2406,886163,LGND,LIGAND PHARMACEUTICALS INC,2834
2407,922864,AIV,APARTMENT INVESTMENT & MANAGEMENT CO,6798
2408,1674335,JELD,"JELD-WEN Holding, Inc.",2430
2409,1517175,CHEF,"Chefs' Warehouse, Inc.",5141
2410,1806201,LPRO,Open Lending Corp,6141
2411,1496099,NMFC,New Mountain Finance Corp,
2412,1879016,IE,Ivanhoe Electric Inc.,1000
2413,799233,HTLD,HEARTLAND EXPRESS INC,4213
2414,1835591,VZIO,Vizio Holding Corp.,3651
2415,1702780,ATUS,"Altice USA, Inc.",4841
2416,102426,STEW,"SRH Total Return Fund, Inc.",
2417,879526,WNC,WABASH NATIONAL Corp,3715
2418,908315,WINA,WINMARK CORP,5900
2419,1270523,ETG,EATON VANCE TAX ADVANTAGED GLOBAL DIVIDEND INCOME FUND,
2420,1475841,NBHC,National Bank Holdings Corp,6021
2421,102037,UVV,UNIVERSAL CORP /VA/,5150
2422,930420,KFRC,KFORCE INC,7363
2423,1809691,HKD,AMTD Digital Inc.,6199
2424,1364954,CHGG,"CHEGG, INC",8200
2425,1795589,KC,Kingsoft Cloud Holdings Ltd,7372
2426,1578732,MMI,"Marcus & Millichap, Inc.",6531
2427,1419945,TNK,TEEKAY TANKERS LTD.,4400
2428,63296,MATW,MATTHEWS INTERNATIONAL CORP,3360
2429,1222401,HYT,"BLACKROCK CORPORATE HIGH YIELD FUND, INC.",
2430,48287,HNI,HNI CORP,2522
2431,1608741,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund,
2432,1691445,FINV,FinVolution Group,6163
2433,1590976,MBUU,"MALIBU BOATS, INC.",3730
2434,1438533,TVTX,"Travere Therapeutics, Inc.",2834
2435,1708035,ECVT,Ecovyst Inc.,2800
2436,1599298,SMMT,Summit Therapeutics Inc.,2834
2437,907254,BFS,"SAUL CENTERS, INC.",6798
2438,1397702,SILK,Silk Road Medical Inc,3841
2439,703604,DSGR,"Distribution Solutions Group, Inc.",5080
2440,1369568,CPRX,"CATALYST PHARMACEUTICALS, INC.",2834
2441,1118417,MODN,"MODEL N, INC.",7370
2442,1834489,GENI,Genius Sports Ltd,7990
2443,1841156,PAY,"Paymentus Holdings, Inc.",7389
2444,1322422,HBM,Hudbay Minerals Inc.,1000
2445,356171,TCBK,TRICO BANCSHARES /,6022
2446,57131,LZB,LA-Z-BOY INC,2510
2447,1866692,AMPL,"Amplitude, Inc.",7372
2448,1566388,DSL,DoubleLine Income Solutions Fund,
2449,1683606,CARS,Cars.com Inc.,7374
2450,1020859,UNFI,UNITED NATURAL FOODS INC,5141
2451,896264,USNA,USANA HEALTH SCIENCES INC,2833
2452,1040470,AEHR,AEHR TEST SYSTEMS,3825
2453,1869858,SSU,SIGNA Sports United N.V.,5940
2454,931148,EAF,GRAFTECH INTERNATIONAL LTD,3620
2455,1332174,GSG,iShares S&P GSCI Commodity-Indexed Trust,6221
2456,1409493,CIM,CHIMERA INVESTMENT CORP,6798
2457,1050377,CNXN,PC CONNECTION INC,5961
2458,1616533,SGH,"SMART Global Holdings, Inc.",3674
2459,1771007,AFYA,Afya Ltd,8200
2460,944809,OPK,"OPKO HEALTH, INC.",2834
2461,1770121,SANA,"Sana Biotechnology, Inc.",2836
2462,1768267,CRNC,Cerence Inc.,7372
2463,1798100,NTST,NETSTREIT Corp.,6798
2464,1289877,SFL,SFL Corp Ltd.,4412
2465,949039,DO,"DIAMOND OFFSHORE DRILLING, INC.",1381
2466,1022321,GEL,GENESIS ENERGY LP,4610
2467,893949,MD,"Pediatrix Medical Group, Inc.",8060
2468,94344,STC,STEWART INFORMATION SERVICES CORP,6361
2469,1843586,OTLY,Oatly Group AB,2000
2470,891293,CTIC,CTI BIOPHARMA CORP,2834
2471,65770,MVIS,"MICROVISION, INC.",3679
2472,1854587,CLBT,Cellebrite DI Ltd.,7372
2473,1861795,DH,Definitive Healthcare Corp.,7372
2474,1517396,SSYS,STRATASYS LTD.,3577
2475,1180262,HLF,HERBALIFE LTD.,5122
2476,1780312,ASTS,"AST SpaceMobile, Inc.",4899
2477,1616678,BST,BlackRock Science & Technology Trust,
2478,1629019,MBIN,Merchants Bancorp,6022
2479,1606498,AVNS,"AVANOS MEDICAL, INC.",3842
2480,1005229,CMCO,COLUMBUS MCKINNON CORP,3531
2481,1477815,SG,"Sweetgreen, Inc.",5812
2482,1658247,CRNX,"Crinetics Pharmaceuticals, Inc.",2834
2483,314489,BUSE,FIRST BUSEY CORP /NV/,6022
2484,1728205,PLL,Piedmont Lithium Inc.,1400
2485,1829864,TASK,"TaskUs, Inc.",7374
2486,1266585,NMZ,NUVEEN MUNICIPAL HIGH INCOME OPPORTUNITY FUND,
2487,1651311,MRUS,Merus N.V.,2834
2488,1855447,TYGO,"TIGO ENERGY, INC.",3674
2489,1958086,CLB,Core Laboratories Inc. /DE/,1389
2490,1829959,DCBO,Docebo Inc.,7372
2491,1012477,AVDL,AVADEL PHARMACEUTICALS PLC,2834
2492,1431695,OLO,Olo Inc.,7389
2493,830524,CCF,CHASE CORP,3640
2494,1645070,STER,Sterling Check Corp.,7374
2495,1746618,RVLV,"Revolve Group, Inc.",5961
2496,1562528,FBRT,"Franklin BSP Realty Trust, Inc.",6798
2497,1818093,SKIN,Beauty Health Co,3841
2498,1334933,UEC,URANIUM ENERGY CORP,1090
2499,719220,STBA,S&T BANCORP INC,6022
2500,1871509,PTLO,Portillo's Inc.,5812
2501,1936258,NAMS,NewAmsterdam Pharma Co N.V.,2834
2502,1382821,RDFN,Redfin Corp,6531
2503,1172358,DMLP,"DORCHESTER MINERALS, L.P.",1311
2504,1084961,ECPG,ENCORE CAPITAL GROUP INC,6153
2505,842633,TRS,TRIMAS CORP,3460
2506,1055160,MFA,"MFA FINANCIAL, INC.",6798
2507,1861737,HSAI,Hesai Group,3569
2508,794619,AMWD,AMERICAN WOODMARK CORP,2430
2509,824410,SASR,SANDY SPRING BANCORP INC,6021
2510,1706946,SPCE,"Virgin Galactic Holdings, Inc",4700
2511,1172052,SAFT,SAFETY INSURANCE GROUP INC,6331
2512,1484612,OM,"Outset Medical, Inc.",3845
2513,1891101,BRCC,BRC Inc.,2080
2514,1674930,FLGT,"Fulgent Genetics, Inc.",8071
2515,1795251,NNOX,Nano-X Imaging Ltd.,3844
2516,34782,SRCE,1ST SOURCE CORP,6022
2517,110471,WWW,WOLVERINE WORLD WIDE INC /DE/,3140
2518,70487,NRC,NATIONAL RESEARCH CORP,8731
2519,1758488,OSW,ONESPAWORLD HOLDINGS Ltd,7997
2520,1624140,JMKJ,Nine Alliance Science & Technology Group,3100
2521,1627475,UPWK,"UPWORK, INC",7374
2522,1317945,OFLX,"Omega Flex, Inc.",3430
2523,1260563,NFJ,"Virtus Dividend, Interest & Premium Strategy Fund",6163
2524,1829118,TUYA,Tuya Inc.,7372
2525,1654151,DCPH,"Deciphera Pharmaceuticals, Inc.",2834
2526,1597033,SABR,Sabre Corp,7370
2527,1293613,KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",
2528,1425450,KIDS,ORTHOPEDIATRICS CORP,3841
2529,1503584,CMRE,Costamare Inc.,4412
2530,1731348,TLRY,"Tilray Brands, Inc.",2833
2531,1803696,ADEA,Adeia Inc.,4841
2532,311094,WABC,WESTAMERICA BANCORPORATION,6021
2533,1464423,PMT,PennyMac Mortgage Investment Trust,6798
2534,933267,IRS,IRSA INVESTMENTS & REPRESENTATIONS INC,6552
2535,1846510,SHCO,Soho House & Co Inc.,7011
2536,1159167,IRBT,IROBOT CORP,3630
2537,912463,GES,GUESS INC,2340
2538,319654,PBT,PERMIAN BASIN ROYALTY TRUST,6792
2539,1357450,HOLI,"Hollysys Automation Technologies, Ltd.",3620
2540,1501570,VBTX,"Veritex Holdings, Inc.",6022
2541,1846069,KIND,"Nextdoor Holdings, Inc.",7370
2542,1478320,ADPT,Adaptive Biotechnologies Corp,2836
2543,1831915,CTKB,"Cytek Biosciences, Inc.",3826
2544,866829,HLX,HELIX ENERGY SOLUTIONS GROUP INC,1389
2545,1793229,MPLN,MultiPlan Corp,7389
2546,1045986,FORTY,FORMULA SYSTEMS (1985) LTD,7371
2547,1820144,GRND,Grindr Inc.,7370
2548,1743907,SNCY,"Sun Country Airlines Holdings, Inc.",4512
2549,1231346,SA,SEABRIDGE GOLD INC,1040
2550,1590750,VRDN,"Viridian Therapeutics, Inc.\DE",8071
